

0.000000000  Node Startup
0.000000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:80(service::exists) [topics: /rosout] waitForService: Service [/gazebo/set_physics_properties] has not been advertised, waiting...
591.347000000 INFO [/tmp/binarydeb/ros-kinetic-roscpp-1.12.13/src/libros/service.cpp:122(service::waitForService) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states] waitForService: Service [/gazebo/set_physics_properties] is now available.
591.431000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-ros-2.5.14/src/gazebo_ros_api_plugin.cpp:2083(GazeboRosApiPlugin::physicsReconfigureThread) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Physics dynamic reconfigure ready.
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/include/gazebo_plugins/gazebo_ros_utils.h:95(__cxx11::string gazebo::GetRobotNamespace) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Laser Plugin: Using the 'robotNamespace' param: '/'
592.093000000 INFO [/tmp/binarydeb/ros-kinetic-gazebo-plugins-2.5.14/src/gazebo_ros_laser.cpp:111(GazeboRosLaser::Load) [topics: /rosout, /clock, /gazebo/link_states, /gazebo/model_states, /gazebo/parameter_descriptions, /gazebo/parameter_updates] Starting Laser Plugin (ns = /)
2594.956000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.007000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.058000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.105000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.154000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.207000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.260000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.405000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.455000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 6 - front and fleft
2595.602000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.656000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.713000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2595.761000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.810000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.859000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2595.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.008000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.055000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.106000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.157000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.208000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2596.256000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2596.302000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2596.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.405000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.455000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.705000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.816000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2596.869000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2596.921000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2596.967000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.015000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.065000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.121000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.172000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.215000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.265000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.316000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.367000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.418000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.465000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.514000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.562000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.609000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.659000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.713000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2597.764000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.812000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.864000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.905000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2597.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 4 - fleft
2598.007000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.056000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.105000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.155000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.205000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.257000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.304000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.354000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.406000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.455000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.606000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.703000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.806000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.855000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.906000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2598.955000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.011000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.059000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.109000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.171000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.217000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.256000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.305000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.355000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.405000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.456000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.507000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.564000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.623000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.671000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.716000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.763000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.813000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.866000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.918000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2599.969000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.017000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.059000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.107000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.161000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.214000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.259000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.306000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.360000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.410000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.460000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.510000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.556000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.656000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.708000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.757000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.808000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.855000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.905000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2600.952000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.006000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.057000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.106000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.154000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.205000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.255000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.303000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.361000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.406000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.457000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.505000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.556000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.705000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.755000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.813000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.867000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.907000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2601.958000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.008000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.055000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.106000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.155000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.206000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.255000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.307000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.361000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.411000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.457000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.503000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.555000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.605000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.655000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.707000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.761000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.810000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.861000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.915000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2602.966000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.011000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.072000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.123000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.170000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.220000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.263000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.317000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.366000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.420000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.457000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.515000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.571000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.622000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.674000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.714000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.765000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.806000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.855000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.903000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2603.967000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.022000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.075000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.124000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.175000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
2604.219000000 INFO [obstacle_avoidance.py:63(take_action) [topics: /clock, /m2wr/laser/scan, /rosout, /cmd_vel] case 1 - nothing
